car_speed,p_x,p_y,orientation,weather,road_shape,req_0,req_1,req_2
11.9853,1.717,7.3055,21.0,0.0,1.0,False,True,False
10.1862,3.2648,6.3819,-6.0,0.0,2.0,False,True,False
15.6895,0.0517,7.1008,1.0,0.0,2.0,True,False,False
34.8256,1.1377,9.7503,17.0,1.0,2.0,True,True,True
41.8288,6.4497,0.8459,27.0,2.0,0.0,True,False,False
31.0433,9.7356,3.7742,-15.0,2.0,0.0,True,False,False
42.9217,1.3656,5.2068,-13.0,2.0,1.0,False,False,False
8.7288,1.5628,4.8865,14.0,2.0,2.0,False,True,False
35.1921,8.5825,9.3707,28.0,2.0,1.0,False,False,False
18.2899,1.5494,1.5678,9.0,1.0,1.0,True,True,True
29.66,6.8573,8.4107,-3.0,0.0,2.0,False,True,False
32.0802,0.2919,0.4353,10.0,0.0,2.0,True,False,False
7.7167,7.8658,0.039,-13.0,0.0,2.0,True,True,True
21.339,3.9507,3.8687,-9.0,2.0,1.0,True,False,False
11.22,4.9585,2.7657,-10.0,0.0,1.0,True,False,False
22.1503,9.2947,7.0413,12.0,0.0,2.0,True,False,False
28.5936,9.2538,2.5869,3.0,1.0,2.0,False,False,False
20.1837,5.2006,1.0221,-25.0,1.0,0.0,True,True,True
16.496,0.2975,2.0742,-2.0,1.0,1.0,True,False,False
22.6069,8.3294,2.11,20.0,1.0,1.0,True,True,True
17.6145,1.4997,3.0888,-9.0,0.0,1.0,False,True,False
20.9013,5.4799,8.7102,0.0,1.0,0.0,False,False,False
39.2365,7.3031,1.8369,-23.0,0.0,2.0,True,True,True
10.8815,1.0774,6.1891,-9.0,1.0,0.0,False,False,False
19.2036,7.1278,7.8139,-11.0,2.0,1.0,False,True,True
9.1178,3.3506,5.0893,-13.0,1.0,1.0,True,False,False
11.0399,0.7575,8.2151,-8.0,2.0,2.0,False,True,False
23.1529,4.8971,9.2612,-25.0,2.0,0.0,False,True,False
36.9453,9.4669,2.0892,-13.0,2.0,0.0,True,True,True
12.5896,7.7437,1.4451,25.0,0.0,2.0,True,True,True
41.5976,8.4448,7.3437,29.0,1.0,2.0,False,False,False
37.5356,9.3236,2.1718,-19.0,2.0,2.0,False,True,False
15.8508,6.1212,9.8093,-3.0,1.0,1.0,False,True,False
44.5002,5.1302,4.4625,22.0,2.0,0.0,True,False,False
42.315,1.1734,4.787,-13.0,1.0,2.0,False,True,False
11.4058,4.9589,6.3019,2.0,2.0,2.0,False,True,False
8.9753,9.3186,5.4214,4.0,2.0,1.0,True,False,False
26.0708,4.9655,8.2751,-25.0,0.0,2.0,False,True,False
9.475,6.1626,7.0915,-18.0,1.0,0.0,False,True,True
17.7659,7.366,6.9349,1.0,1.0,2.0,False,False,False
20.6179,6.3969,6.4811,16.0,0.0,1.0,True,True,True
18.539,5.1779,2.6684,-26.0,0.0,2.0,True,True,True
14.1968,2.6517,7.5583,-17.0,2.0,1.0,False,False,False
43.1258,6.4361,8.1207,-19.0,0.0,1.0,False,True,False
37.4738,8.0289,9.5702,-3.0,0.0,0.0,False,True,False
14.9639,1.2641,1.616,8.0,1.0,2.0,False,True,False
42.3402,3.0107,7.1018,17.0,0.0,0.0,False,True,False
12.033,3.5942,5.639,17.0,1.0,1.0,False,True,False
15.8655,6.7591,1.4445,-30.0,0.0,2.0,True,True,True
31.3479,7.3061,1.8996,30.0,1.0,2.0,False,False,False
41.8397,4.7616,4.5479,-30.0,0.0,0.0,True,False,False
9.2071,0.2942,6.1327,28.0,0.0,0.0,True,True,True
19.8061,1.6706,2.2626,-13.0,0.0,2.0,True,True,True
37.2175,3.5133,6.9343,-7.0,2.0,0.0,False,False,False
18.2007,9.8565,6.681,24.0,2.0,2.0,True,False,False
28.9626,5.3525,9.5736,-17.0,0.0,0.0,False,True,False
8.4465,7.1532,3.4141,4.0,1.0,2.0,True,True,True
26.2847,3.8052,3.3983,-19.0,2.0,2.0,False,True,False
18.7228,3.3261,2.05,-11.0,0.0,0.0,True,True,True
36.4711,7.402,6.1886,-27.0,2.0,1.0,False,True,False
47.9588,2.6757,3.3205,-15.0,1.0,0.0,True,True,True
28.0308,8.8052,4.7977,13.0,1.0,2.0,True,False,False
16.1141,8.1354,3.3273,-18.0,2.0,0.0,False,False,False
33.8794,5.2655,5.7413,2.0,1.0,1.0,False,True,False
48.0822,4.5775,0.4263,13.0,0.0,0.0,True,False,False
6.5613,7.9457,7.0882,-23.0,1.0,0.0,True,True,True
36.4781,5.1388,1.7225,13.0,0.0,1.0,True,True,True
24.6903,2.787,1.8322,-9.0,1.0,1.0,True,True,True
21.3022,2.0138,4.1604,-2.0,2.0,2.0,True,True,True
38.9486,2.0015,5.0315,21.0,2.0,2.0,True,True,True
17.7019,4.2877,7.9002,-30.0,1.0,1.0,True,True,True
30.2457,4.6342,2.3844,9.0,1.0,2.0,True,False,False
17.4896,4.4011,6.1998,-22.0,0.0,0.0,False,False,False
16.9017,2.6515,0.7077,-3.0,2.0,1.0,True,True,True
32.2884,0.6699,8.3309,-17.0,2.0,1.0,False,True,False
18.4295,7.1815,4.0312,27.0,1.0,1.0,False,True,False
15.2842,1.9509,4.6303,-10.0,0.0,1.0,True,True,True
39.7326,4.8441,6.2015,25.0,1.0,2.0,False,True,True
31.6053,7.688,7.5539,-17.0,1.0,1.0,False,True,False
17.1415,5.0439,0.8644,10.0,0.0,0.0,True,True,True
21.8636,3.2488,2.2166,-15.0,0.0,1.0,True,False,False
14.2244,4.3177,5.0829,26.0,2.0,0.0,False,False,False
46.9786,9.3634,7.5892,-27.0,2.0,0.0,False,True,False
25.5286,4.3437,7.5184,18.0,1.0,0.0,False,True,False
14.8352,4.588,6.0357,2.0,1.0,2.0,False,True,False
