cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
64.0249,81.0856,51.9178,34.2215,34.0,20.4613,32.7593,33.5955,0.0,False,True,False,False
45.0718,22.3674,69.4284,13.8094,38.0,4.2253,61.62,83.0527,1.0,True,False,False,False
89.4906,96.0385,23.9098,67.3865,59.0,31.0791,31.8829,68.6715,0.0,False,False,False,False
29.1763,47.2044,21.6706,9.8779,61.0,12.0623,47.4441,31.7774,0.0,True,False,False,False
71.9777,80.5045,18.7153,37.4173,3.0,56.7881,94.5056,37.0548,1.0,False,False,False,False
42.8562,16.9712,72.9221,11.3896,2.0,76.269,94.9941,39.1034,0.0,False,False,False,False
50.5687,74.8364,34.1129,85.6229,46.0,64.0983,27.3037,21.1636,0.0,True,False,False,False
82.4664,4.2242,67.4599,44.4932,98.0,12.7612,71.6029,40.1571,1.0,False,False,False,False
19.7661,4.7999,69.966,12.5454,71.0,24.7389,27.6471,33.0056,0.0,False,False,False,False
11.7614,27.929,88.7847,42.8165,17.0,4.5578,81.6089,84.8866,1.0,True,False,True,True
26.7781,8.4086,97.131,77.0727,39.0,23.1383,27.8851,52.4246,1.0,False,False,False,False
95.3142,21.3983,89.4706,20.6176,35.0,31.6322,0.5198,46.1166,1.0,False,False,False,False
20.1966,98.0159,86.7276,2.33,0.0,19.253,79.2637,43.1032,0.0,False,False,False,True
86.6257,70.6003,94.8011,27.5571,94.0,61.796,14.8739,61.0787,1.0,True,False,False,False
26.2619,58.7429,94.5926,94.7724,9.0,31.9405,13.0913,29.5584,0.0,True,True,False,False
58.7805,32.2549,50.3487,81.9769,17.0,3.025,87.48,27.9225,1.0,True,False,True,True
48.4971,71.0815,60.3682,8.6978,19.0,2.7766,46.0499,64.1411,0.0,False,False,False,False
38.7135,63.873,66.7931,88.3314,15.0,5.6991,66.9075,60.4849,0.0,True,False,False,True
28.8992,87.3064,42.3034,99.8866,47.0,98.0929,58.1358,0.1763,1.0,False,False,False,False
37.3541,10.4471,97.9282,33.3064,18.0,49.2161,5.9308,40.8181,1.0,False,False,False,True
82.2279,77.3031,90.8792,56.3704,82.0,72.608,45.4387,26.2321,0.0,False,False,False,False
79.6283,32.6373,33.0812,81.8697,48.0,32.21,25.3942,45.1823,0.0,False,False,False,False
73.1664,29.7473,89.5035,58.1922,98.0,60.6906,14.809,85.1003,0.0,False,True,False,False
89.9935,20.242,65.8114,70.6728,47.0,21.258,48.2129,57.0776,1.0,False,False,False,False
48.2939,53.7563,57.221,82.4759,100.0,26.335,89.4906,3.9097,1.0,True,False,False,False
9.5629,40.6048,23.5698,98.1543,33.0,0.8452,69.7907,67.6697,1.0,True,True,True,True
92.7317,38.0129,11.6278,50.1597,30.0,92.3258,19.0494,68.6989,1.0,False,False,False,False
72.9249,40.3108,57.0709,79.3365,42.0,15.0002,28.5987,35.8914,1.0,True,True,True,True
30.581,58.013,73.388,69.0452,95.0,9.1363,79.1895,96.4316,1.0,False,False,True,True
21.28,92.3426,69.9598,13.0717,63.0,8.903,69.7166,67.3773,1.0,True,False,True,True
70.3529,17.8903,28.7948,91.8717,35.0,41.4504,2.5225,68.2861,0.0,False,False,False,False
41.0503,25.3494,96.3205,57.0508,52.0,91.453,63.2848,24.8161,1.0,False,False,True,False
77.1479,25.5822,88.247,97.7406,90.0,13.4737,4.2684,21.0776,0.0,False,False,False,False
57.3199,99.1228,31.8794,76.0939,63.0,71.5853,35.3188,81.853,0.0,False,False,False,False
28.2886,32.8741,65.4436,65.35,68.0,67.2728,42.6861,74.4711,0.0,True,True,False,False
12.4615,28.3998,41.876,37.1883,23.0,5.0548,37.2226,79.3788,1.0,True,False,True,True
12.5832,43.6348,40.6596,47.6402,30.0,47.0796,97.0892,79.1837,0.0,True,True,False,False
10.7436,41.6183,37.997,6.5397,92.0,27.5208,18.9392,1.3543,1.0,True,False,False,False
68.9932,13.8949,91.9518,22.7456,71.0,84.1105,34.3041,40.6234,0.0,False,False,False,False
38.4512,8.0207,63.1666,82.9353,83.0,29.8807,75.9622,26.7412,0.0,False,False,False,False
88.8949,78.2246,44.4125,80.0073,30.0,72.2507,0.6916,49.5605,1.0,False,False,False,False
2.5062,60.1821,80.1659,35.5681,7.0,48.1322,39.4624,92.6919,1.0,True,False,True,True
18.3264,6.0598,77.3354,69.6319,71.0,1.7357,60.912,72.3459,0.0,False,False,False,False
96.9806,52.3177,28.4008,66.1644,89.0,37.8052,12.9769,55.8134,0.0,False,False,False,False
95.6154,20.4814,62.6024,25.59,27.0,67.6203,63.2066,75.7934,1.0,False,False,False,False
81.6566,4.8016,43.4641,9.3362,3.0,35.1344,5.4247,97.5601,1.0,False,False,False,False
68.236,24.2872,28.3204,27.8976,83.0,52.3956,12.4567,99.9287,0.0,False,False,True,False
28.1634,5.3,91.4069,83.0903,71.0,77.3621,0.8004,91.8122,1.0,False,False,False,False
35.5347,14.6677,82.0619,47.2904,34.0,22.1737,41.6416,62.4756,0.0,False,False,False,False
2.2501,85.2715,85.5332,23.8452,63.0,62.3815,63.6416,36.8146,1.0,True,True,True,True
25.2849,64.8555,70.1705,92.6012,14.0,34.4743,96.7259,58.326,0.0,True,True,False,False
66.0037,91.9837,53.5227,22.3903,33.0,35.0241,65.5803,55.302,1.0,True,False,True,True
17.0591,37.8316,87.277,36.3378,81.0,15.8491,29.9297,90.3881,1.0,True,False,True,True
35.4555,73.2649,52.762,86.5762,1.0,56.6913,61.1335,40.4879,1.0,False,False,False,False
