car_speed,p_x,p_y,orientation,weather,road_shape,req_0,req_1,req_2
5.2485,8.9196,9.3958,15.0,2.0,1.0,False,False,False
28.4645,3.9033,4.4786,25.0,1.0,2.0,True,False,False
48.7665,7.5762,6.0455,-25.0,1.0,2.0,False,True,False
7.712,0.3457,1.7858,4.0,2.0,2.0,True,True,True
17.9888,2.6119,3.7455,-7.0,1.0,0.0,True,True,True
30.8281,9.5102,5.6948,-10.0,0.0,2.0,False,True,False
45.5276,4.9968,6.3661,-24.0,2.0,1.0,True,True,True
22.6226,3.3616,7.6322,15.0,1.0,2.0,False,True,False
16.4284,5.1616,6.5406,-9.0,0.0,2.0,False,False,False
14.5199,4.3411,7.2641,28.0,1.0,0.0,False,False,False
45.4701,8.8294,6.6442,-16.0,1.0,2.0,False,False,False
7.0259,9.3711,4.5118,8.0,0.0,1.0,True,False,False
29.8159,5.7078,3.1728,4.0,2.0,0.0,True,False,False
23.0002,7.057,8.8652,-26.0,0.0,1.0,False,False,False
45.1103,5.1163,4.1722,-6.0,1.0,0.0,True,True,True
33.5294,2.0843,6.7773,-29.0,1.0,0.0,False,True,True
42.1416,7.6937,5.6347,-27.0,1.0,0.0,False,True,False
19.2556,6.7183,6.6437,-14.0,1.0,1.0,True,True,True
30.0286,5.8932,1.4415,1.0,0.0,2.0,False,True,False
23.9529,1.5142,4.809,2.0,1.0,1.0,True,False,False
15.5503,6.9567,9.4836,-2.0,2.0,1.0,False,False,False
39.9709,1.1921,3.4234,-28.0,2.0,1.0,True,True,True
14.6107,0.6919,9.6871,1.0,2.0,0.0,False,True,False
37.9119,3.4024,8.0863,-28.0,2.0,0.0,False,True,False
46.07,6.1658,6.5021,-27.0,0.0,1.0,False,True,False
39.0268,1.3236,7.8073,10.0,1.0,1.0,False,True,False
32.9214,3.1562,5.943,12.0,1.0,2.0,False,True,False
17.7807,5.801,2.078,26.0,1.0,2.0,True,False,False
21.9427,7.2698,8.4986,-11.0,1.0,2.0,False,False,False
16.0824,6.4288,7.2574,6.0,0.0,0.0,False,False,False
5.0378,3.7995,1.9513,13.0,1.0,0.0,True,True,True
15.6,6.7689,1.6259,-1.0,2.0,0.0,True,True,True
33.6744,3.7273,8.9273,5.0,1.0,0.0,False,True,False
23.7253,8.6547,1.486,10.0,2.0,0.0,True,False,False
40.3235,2.204,5.1997,14.0,1.0,1.0,False,False,False
45.3751,7.9489,1.3398,-1.0,1.0,1.0,True,True,True
46.2023,2.1103,2.0986,-18.0,0.0,1.0,False,True,False
39.4202,0.2225,4.8136,4.0,1.0,0.0,False,True,False
35.3898,4.5595,2.9644,25.0,0.0,0.0,False,True,True
