cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
92.6523,0.6838,6.3764,43.2033,8.0,94.4007,41.4647,64.3139,1.0,False,False,False,False
7.6662,68.3057,62.3719,92.6497,60.0,47.9926,97.6073,41.5919,1.0,True,False,False,False
73.7647,78.6658,26.2244,97.6248,36.0,16.4822,17.7607,80.6686,1.0,False,False,True,True
92.3961,22.644,24.477,39.3728,18.0,78.1278,88.1572,85.3884,1.0,False,False,False,False
66.3482,25.6391,8.3145,57.3004,95.0,6.5739,28.6011,86.2701,0.0,False,False,False,False
32.1155,31.4528,38.6589,79.3918,97.0,75.0268,94.5154,15.398,0.0,False,True,False,False
51.4581,59.7658,37.5864,75.8266,86.0,69.9721,14.6424,0.2055,1.0,True,False,False,False
22.0932,50.1352,78.775,30.0736,55.0,54.7654,68.3256,0.8783,1.0,True,False,False,False
89.3073,96.6388,47.5568,35.7689,88.0,27.5132,97.2451,84.6718,1.0,False,False,False,False
29.2982,12.4013,64.2369,97.3681,15.0,75.4689,10.5303,85.0621,0.0,False,False,False,False
66.0859,32.4246,77.1796,58.923,47.0,17.8319,62.5768,30.6384,0.0,False,False,False,False
31.5483,78.69,15.7065,92.1211,14.0,55.6843,62.7944,81.4208,1.0,True,False,False,True
27.548,32.8338,74.6955,97.7272,41.0,55.6273,32.9725,3.4729,1.0,True,False,False,False
25.6685,19.8279,8.4998,90.2254,91.0,39.7001,29.9421,83.2444,1.0,False,False,False,False
13.8466,74.7346,55.1321,59.6531,95.0,21.8694,18.2537,77.9155,1.0,True,False,True,True
25.7596,89.4385,56.4501,24.3405,28.0,17.0011,12.2956,66.124,0.0,True,False,False,False
60.6992,94.8543,69.8804,65.7448,37.0,40.0495,7.9142,32.2949,1.0,True,False,True,True
87.1631,66.0134,50.778,21.8151,42.0,29.704,62.0647,88.4173,0.0,False,False,False,False
68.5806,42.84,28.1239,79.5082,81.0,99.3974,71.5849,33.0127,1.0,False,False,False,False
42.7984,87.1434,79.3555,92.7336,13.0,91.3888,46.3867,32.9761,0.0,False,False,False,False
24.3059,18.0101,66.0808,88.8938,66.0,31.7063,5.7294,44.1408,1.0,True,False,True,True
51.234,1.2976,87.6004,36.7272,66.0,4.8186,19.6285,61.4473,0.0,False,False,False,False
82.9933,22.3461,41.603,49.7732,92.0,96.596,85.1845,26.6326,0.0,False,False,False,False
39.6697,24.3923,61.6981,17.9803,59.0,44.459,39.9185,69.0597,1.0,True,False,False,True
65.1484,20.4997,64.2609,21.5275,78.0,83.8694,95.3723,0.5228,1.0,True,False,False,False
35.0038,42.9119,64.6129,79.7982,42.0,11.4752,27.9206,93.7478,0.0,False,True,True,False
0.4836,4.8577,94.086,99.8213,18.0,13.2772,85.6826,47.9524,0.0,False,False,False,False
28.8103,29.925,83.7457,42.2451,17.0,16.0524,74.2112,99.9938,0.0,False,False,False,True
16.4471,8.2786,91.9935,61.8544,86.0,64.5988,11.8672,49.9543,1.0,False,False,False,False
49.9329,8.1727,85.3031,81.6212,65.0,52.9457,0.9188,12.5353,0.0,False,False,False,False
30.7884,0.5157,58.1013,2.8172,9.0,52.9005,55.9338,7.5857,0.0,False,False,True,False
71.3677,77.7332,88.5466,32.9262,100.0,18.2484,92.7935,48.6589,1.0,True,False,False,False
25.1739,2.4938,27.4535,50.6238,26.0,38.1015,17.4931,86.1698,0.0,False,False,False,False
94.843,99.5905,66.3476,52.687,61.0,1.7754,17.3938,30.1511,0.0,False,False,False,False
32.4716,9.4104,68.2644,73.4488,1.0,92.5236,21.4005,30.4052,0.0,False,False,False,False
56.9367,54.9059,2.5823,76.6793,93.0,6.9026,74.4958,13.5568,1.0,False,False,False,False
44.7546,14.658,86.4059,92.728,65.0,42.9985,11.1274,88.3725,1.0,False,False,True,True
69.7931,67.4789,75.4981,21.9766,30.0,99.5656,68.4132,78.0119,1.0,False,False,False,False
64.9164,54.4157,10.3717,86.8678,73.0,76.2933,41.5954,82.4059,1.0,False,False,False,False
13.1762,88.2843,73.7919,46.4851,78.0,95.7756,39.8065,74.7002,1.0,False,False,False,False
92.8903,93.6352,16.0711,57.3361,58.0,60.1689,76.2004,72.3401,0.0,False,False,False,False
46.2126,17.8602,17.318,75.4199,26.0,70.9999,15.974,55.0331,1.0,False,False,True,False
47.5155,36.1998,32.5587,2.6674,12.0,82.8987,92.4024,31.9333,1.0,True,False,False,False
80.7131,60.5358,59.7538,77.8388,56.0,64.0955,7.0466,7.0577,0.0,False,False,False,False
34.8093,42.7219,81.1229,62.7961,86.0,75.5945,1.6844,26.8464,1.0,False,False,True,True
0.2927,53.3703,65.4655,17.7202,4.0,88.7874,19.0134,31.367,1.0,False,False,False,False
0.8299,97.9087,34.0628,43.885,78.0,11.2537,56.2238,22.4263,0.0,True,False,False,True
68.5221,55.4268,42.4134,62.2272,56.0,91.7067,93.4704,18.5778,0.0,False,True,False,False
82.6732,87.7861,84.8334,3.1216,97.0,17.0459,85.3082,8.5157,0.0,False,False,False,False
56.6768,92.1738,44.7281,70.2885,20.0,71.5956,59.5378,10.3869,0.0,False,False,False,False
66.1322,56.9789,53.8186,30.9752,85.0,36.5764,30.7486,82.0516,0.0,False,True,False,True
84.9077,21.6691,52.089,23.8927,8.0,22.6418,45.8912,4.4093,1.0,False,False,False,False
94.2211,62.78,77.4455,8.1426,57.0,36.1173,48.0738,62.1302,0.0,False,False,False,False
55.7676,29.2988,45.8943,84.0924,61.0,10.3483,17.3519,50.5308,1.0,True,False,True,True
77.1165,73.1983,10.4726,48.3818,0.0,71.3652,58.3112,99.1807,1.0,False,False,True,True
47.0272,81.7294,84.6255,34.9101,24.0,24.5341,35.8742,93.3055,0.0,False,False,False,False
26.3728,6.9307,71.5044,7.1676,46.0,74.8494,16.8522,87.4362,1.0,False,False,False,False
7.1955,41.9099,5.902,43.5853,41.0,0.2787,70.7299,37.6424,1.0,False,False,False,False
12.7246,71.9353,80.5805,49.9621,57.0,50.5817,76.1715,7.1793,1.0,True,False,False,False
93.7222,85.678,7.6748,56.9764,100.0,21.1445,55.6059,34.3626,0.0,False,False,False,False
59.538,26.9095,65.8842,98.7327,73.0,84.569,56.2593,55.2282,1.0,True,False,True,True
55.125,43.3479,86.6655,82.2174,43.0,77.2224,83.1553,74.0243,0.0,False,False,False,False
29.3058,68.2549,88.0514,17.216,56.0,1.7938,51.1467,37.2878,1.0,True,False,True,True
51.717,49.896,55.165,46.6911,71.0,24.8477,55.6423,90.6629,1.0,True,False,True,True
95.5133,60.4642,95.6062,11.6048,63.0,57.9474,65.7165,27.0399,1.0,False,False,False,False
77.2414,17.0428,51.5622,38.2417,71.0,53.4868,63.1217,44.4624,1.0,False,False,False,True
20.3038,33.4612,96.9343,49.511,21.0,82.715,99.0045,66.2373,1.0,True,False,False,False
71.3217,98.4896,93.2294,63.4972,44.0,16.1996,32.5046,72.1983,1.0,True,False,True,True
84.0239,20.4362,19.7204,60.0364,91.0,54.2985,63.8083,90.9064,1.0,False,False,False,False
36.2981,76.8133,73.2182,5.1994,23.0,51.9627,59.2769,8.0194,1.0,True,False,False,False
93.9128,45.6017,55.7164,69.08,44.0,41.446,57.6645,9.2797,0.0,False,False,False,False
87.436,53.0509,71.1577,55.5934,26.0,82.9696,6.2764,73.4548,1.0,False,False,True,False
7.7669,90.6035,61.7307,59.1562,63.0,84.5519,60.6659,77.0086,1.0,True,False,True,True
10.9988,95.3007,62.5833,81.2765,16.0,63.0691,92.4236,12.7647,1.0,True,False,True,False
46.3602,44.1635,91.1268,11.9212,97.0,76.1541,28.3915,51.4412,1.0,True,False,True,True
35.2359,43.0967,78.5963,19.9585,49.0,17.04,76.9623,67.0004,1.0,True,True,True,True
40.5917,34.3338,28.9723,33.5792,93.0,14.4195,21.0356,61.0733,1.0,True,False,True,True
43.4045,94.7249,36.5978,90.1992,7.0,49.6285,2.8131,7.66,0.0,False,True,False,False
1.7326,58.1472,34.092,92.7008,85.0,17.8717,29.8041,83.4789,0.0,False,True,False,False
83.6001,90.728,75.497,50.9976,24.0,26.8582,29.9769,89.983,0.0,False,False,False,False
74.6629,26.6034,49.4597,68.5655,71.0,72.145,63.7302,2.6161,0.0,True,False,False,False
55.2145,9.7179,48.2253,27.1981,21.0,8.766,21.6972,2.1567,1.0,False,False,False,False
62.5911,95.1869,22.1755,68.9002,76.0,12.8278,66.7097,85.7647,1.0,True,False,True,True
31.5188,11.6979,96.9439,76.4186,79.0,16.4755,59.2067,72.8885,1.0,True,False,True,False
11.182,82.2445,7.0744,14.7357,19.0,93.2182,35.2132,68.6034,0.0,False,False,False,False
47.2879,68.0969,63.9231,30.7914,86.0,98.3066,47.8774,37.5599,1.0,False,False,False,False
14.5975,58.6485,64.4175,61.9766,88.0,59.948,40.8901,12.8099,0.0,False,True,False,False
36.0751,60.2762,29.8691,30.1371,72.0,42.3198,24.4941,95.344,1.0,False,False,False,True
59.3895,47.1899,58.6063,34.004,39.0,68.6372,57.2077,84.8301,0.0,True,False,False,False
82.9219,20.4906,62.8512,72.3999,5.0,66.3568,99.9113,7.2414,1.0,False,False,False,False
