,nsga3_adaptation,custom_adaptation,nsga3_confidence,custom_confidence,nsga3_score,custom_score,score_diff,score_improvement[%],nsga3_time,custom_time,speed-up
0,,,,[0.37391534 0.80068751 0.97008002 0.65814705],,,,,0.8498399257659912,0.018764972686767578,45.28863110817473
1,,,,[0.8473568  0.58381609 0.93116683 0.74301814],,,,,0.8106868267059326,0.026401996612548828,30.70551210966425
2,,,,[0.24539445 0.92775545 0.97252697 0.57745049],,,,,0.7584810256958008,0.012376070022583008,61.286096823286904
3,,,,[0.80916337 0.92536513 0.83632898 0.57745049],,,,,0.8017258644104004,0.023408889770507812,34.24877780493767
4,"[ 1.58369831 90.61960243 99.10115932 18.92385069 99.          2.4322
 12.8356     94.2017      1.        ]",,[0.84108509 0.81359925 0.99848431 0.8845587 ],[0.79882999 0.8226571  0.99833614 0.96099861],92.93908586664253,,,,2.2620558738708496,0.01695394515991211,133.42356911826747
5,,,,[0.11009124 0.09321221 0.36121684 0.52185465],,,,,0.8285729885101318,0.01917409896850586,43.21313819601602
6,,,,[0.87989255 0.63486535 0.46926126 0.73540623],,,,,0.8500399589538574,0.010374784469604492,81.9332643915891
7,,,,[0.87707866 0.90680829 0.4589442  0.46317759],,,,,0.8656690120697021,0.01981496810913086,43.687630850679824
8,,,,[0.4015668  0.89689726 0.72014236 0.45380604],,,,,0.8272790908813477,0.022290945053100586,37.112786780041716
9,"[ 0.90139999 75.84669812 99.92235542 14.07049313 57.         36.8875
 58.619      10.06        1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.17817758e+01
 5.70000000e+01 3.68875000e+01 5.86190000e+01 1.00600000e+01
 1.00000000e+00]",[0.95790963 0.80904788 0.97077829 0.87665187],[0.95790963 0.80557313 0.99217415 0.89594183],111.06185332589484,19.31895656565655,-91.7428967602383,-0.8260522763926162,5.107586145401001,0.0371096134185791,137.63512133068636
10,"[ 0.90138254 75.84934178 99.99839379 14.06500171 32.         47.4298
 72.366      51.9463      1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.17817758e+01
 3.20000000e+01 4.74298000e+01 7.23660000e+01 5.19463000e+01
 1.00000000e+00]",[0.96058661 0.8022356  0.98612738 0.93565835],[0.96058661 0.81197037 0.99928564 0.95816439],110.98864524656722,19.31895656565655,-91.66968868091067,-0.8259375405228305,4.753515005111694,0.043335914611816406,109.68996610990075
11,"[ 3.83074084 23.0694339  99.89358567 18.92405189 65.         71.5749
 16.7207     90.6924      1.        ]","[ 1.0515     73.9462     99.9967     41.78177576 65.         71.5749
 16.7207     90.6924      1.        ]",[0.81090833 0.80621877 0.8329249  0.89006582],[0.87349367 0.81973113 0.99230677 0.93864799],161.94366937908612,85.32682424242427,-76.61684513666185,-0.47310799755508304,5.151474952697754,0.17484688758850098,29.46277754066551
12,,,,[0.68546283 0.91091357 0.39143452 0.45023276],,,,,0.8733530044555664,0.017040252685546875,51.25235057085292
13,,,,[0.41357369 0.71714549 0.97304374 0.8355969 ],,,,,1.1606049537658691,0.010355949401855469,112.07132332627313
14,,,,[0.84771558 0.9462199  0.00234592 0.20295168],,,,,0.7481729984283447,0.009478330612182617,78.93510250282984
15,"[ 0.90139995 75.84290051 99.83596597 14.07717001 79.         86.3154
 36.3292     89.1413      1.        ]",,[0.82069764 0.80720414 0.91394186 0.92926326],[0.82069764 0.74192171 0.97988093 0.94801943],111.14536345871079,,,,4.988140106201172,0.026730060577392578,186.6116274506306
16,,,,[0.35533173 0.81431399 0.95392996 0.69522464],,,,,0.7348830699920654,0.01538395881652832,47.769438202247194
17,,,,[0.52135348 0.82999731 0.38218772 0.63402845],,,,,0.8001978397369385,0.04393601417541504,18.212800017364785
18,"[ 3.83074965 22.94121954 99.93650109 18.92386344 68.         53.6763
 79.7056     39.447       1.        ]","[5.15000000e-02 7.39443354e+01 9.99967000e+01 4.17795000e+01
 6.80000000e+01 5.36763000e+01 7.97056000e+01 3.94470000e+01
 1.00000000e+00]",[0.9298168  0.81392987 0.84866524 0.8379893 ],[0.95582921 0.8194781  0.98748183 0.93345345],162.02916558237794,84.33096464646462,-77.69820093591332,-0.4795321919769466,4.7294557094573975,0.19401788711547852,24.376390134804673
19,,,,[0.80944302 0.91267688 0.78194928 0.5375246 ],,,,,1.0751760005950928,0.016479969024658203,65.24138479789357
