,custom_adaptation,custom_confidence,custom_score,custom_time
0,"[ 5.46480101e+00  1.00230000e+00  7.80000000e-03 -2.80000000e+01
  1.00000000e+00  1.00000000e+00]",[0.83762646 0.84392488 0.80049984],332.454701010101,0.02400040626525879
1,"[ 1.58264152e+01  2.30000000e-03  7.80000000e-03 -2.70000000e+01
  1.00000000e+00  1.00000000e+00]",[0.81830516 0.89471078 0.80080825],342.81631515151514,0.024000167846679688
2,"[ 1.18264152e+01  2.30000000e-03  7.80000000e-03 -3.00000000e+01
  2.00000000e+00  2.00000000e+00]",[0.80114428 0.95309116 0.80182054],341.81631515151514,0.019512176513671875
3,"[ 6.46480101e+00  2.30000000e-03  7.80000000e-03 -2.70000000e+01
  2.00000000e+00  1.00000000e+00]",[0.80402728 0.92848669 0.8016338 ],333.454701010101,0.014999628067016602
4,"[ 1.18264152e+01  2.30000000e-03  7.80000000e-03 -3.00000000e+01
  2.00000000e+00  1.00000000e+00]",[0.79417728 0.95309116 0.79813931],341.81631515151514,0.012052774429321289
5,"[ 7.46480101e+00  2.30000000e-03  4.11391919e-01 -2.50000000e+01
  1.00000000e+00  2.00000000e+00]",[0.82217548 0.94033325 0.80004258],332.0511090909091,0.024025678634643555
6,"[ 5.46480101e+00  1.00230000e+00  7.80000000e-03 -2.70000000e+01
  1.00000000e+00  2.00000000e+00]",[0.84271617 0.84392488 0.80205311],331.454701010101,0.01300811767578125
7,"[ 1.58264152e+01  2.30000000e-03  7.80000000e-03 -1.80000000e+01
  0.00000000e+00  2.00000000e+00]",[0.84924213 0.89498877 0.80177808],333.81631515151514,0.029004335403442383
8,"[ 5.46480101e+00  1.00230000e+00  7.80000000e-03 -2.80000000e+01
  1.00000000e+00  1.00000000e+00]",[0.83762646 0.84392488 0.80049984],332.454701010101,0.012999773025512695
9,"[ 6.46480101e+00  2.30000000e-03  7.80000000e-03 -2.70000000e+01
  2.00000000e+00  1.00000000e+00]",[0.80402728 0.92848669 0.8016338 ],333.454701010101,0.014030933380126953
10,"[ 1.58264152e+01  2.30000000e-03  7.80000000e-03 -1.80000000e+01
  0.00000000e+00  2.00000000e+00]",[0.84924213 0.89498877 0.80177808],333.81631515151514,0.022999286651611328
11,"[  5.46480101   1.0023       0.10869798 -30.           1.
   1.        ]",[0.83472903 0.88190043 0.80084579],334.353803030303,0.013999462127685547
12,"[ 1.58264152e+01  2.30000000e-03  7.80000000e-03 -2.70000000e+01
  1.00000000e+00  1.00000000e+00]",[0.81830516 0.89471078 0.80080825],342.81631515151514,0.015104055404663086
13,"[ 1.18264152e+01  2.30000000e-03  7.80000000e-03 -3.00000000e+01
  2.00000000e+00  2.00000000e+00]",[0.80114428 0.95309116 0.80182054],341.81631515151514,0.0226747989654541
14,"[ 1.58264152e+01  2.30000000e-03  7.80000000e-03 -1.80000000e+01
  0.00000000e+00  2.00000000e+00]",[0.84924213 0.89498877 0.80177808],333.81631515151514,0.023998498916625977
15,"[ 5.46480101e+00  2.30000000e-03  1.00780000e+00 -3.00000000e+01
  0.00000000e+00  0.00000000e+00]",[0.82355606 0.95600645 0.80031761],334.454701010101,0.013999700546264648
