Unnamed: 0,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time
0,"[1.00000000e+00 5.00190000e+00 1.00000000e+00 2.00000000e+00
 2.20000000e+01 1.59863555e+04 8.60000000e+01]","[3.79713155e-01 1.80000000e-01 9.99619221e-01 1.20508506e-05
 7.43090909e-02 2.10000000e-01 1.20508506e-05 2.28005587e-04
 2.28005587e-04 2.28005587e-04 9.25057572e-01 9.04019368e-01]",100.00422222222221,,,0.1004765033721923
1,"[0.00000000e+00 5.00190000e+00 1.00000000e+00 4.00000000e+00
 2.10000000e+01 1.74365609e+04 4.10000000e+01]","[3.98481963e-02 1.60000000e-01 9.99955849e-01 7.13982354e-06
 2.86631759e-02 2.40000000e-01 7.13982354e-06 1.84912596e-04
 1.84912596e-04 1.84912596e-04 9.87239093e-01 9.08106242e-01]",0.004222222222210803,,,0.0930776596069336
2,"[1.0000000e+00 5.0019000e+00 0.0000000e+00 3.0000000e+00 2.0000000e+00
 3.3469789e+04 1.0000000e+00]","[9.55534631e-01 2.40000000e-01 9.99983163e-01 3.33426516e-05
 6.83628697e-02 1.30000000e-01 3.33426516e-05 1.23205896e-03
 1.23205896e-03 1.23205896e-03 8.92749469e-01 6.86180888e-01]",200.0042222222222,,,0.1163251399993896
3,"[1.0000000e+00 5.0019000e+00 0.0000000e+00 3.0000000e+00 6.0000000e+00
 5.6687725e+03 8.5000000e+01]","[1.61390801e-01 2.40000000e-01 9.99668011e-01 4.53120300e-05
 1.23430945e-01 2.90000000e-01 4.53120300e-05 1.35420155e-03
 1.35420155e-03 1.35420155e-03 1.99733346e-01 6.60372264e-01]",200.0042222222222,,,0.1062111854553222
4,"[1.00000000e+00 6.81975051e+00 0.00000000e+00 3.00000000e+00
 1.00000000e+01 2.44384992e+04 7.60000000e+01]","[0.29043388 0.15       0.99996598 0.00155592 0.09331913 0.17
 0.00155592 0.0018428  0.0018428  0.0018428  0.37840853 0.44419355]",204.04389002222223,,,0.1052107810974121
5,"[1.00000000e+00 5.00190000e+00 0.00000000e+00 1.00000000e+00
 1.70000000e+01 1.97238846e+04 7.60000000e+01]","[2.13538238e-01 1.60000000e-01 9.99971302e-01 2.50579618e-05
 3.17721232e-02 2.60000000e-01 2.50579618e-05 1.15546904e-03
 1.15546904e-03 1.15546904e-03 1.03814743e-01 6.58415648e-01]",200.0042222222222,,,0.1110355854034423
6,"[1.0000000e+00 5.0019000e+00 0.0000000e+00 1.0000000e+00 1.9000000e+01
 2.9828371e+04 6.0000000e+00]","[5.26570552e-01 2.30000000e-01 9.99989527e-01 1.26345273e-05
 1.49881229e-02 1.80000000e-01 1.26345273e-05 1.18447795e-03
 1.18447795e-03 1.18447795e-03 7.66632999e-01 5.80240481e-01]",200.0042222222222,,,0.0969343185424804
7,"[0.0000000e+00 5.0019000e+00 0.0000000e+00 1.0000000e+00 1.8000000e+01
 6.1079024e+03 1.9000000e+01]","[6.68829557e-01 1.40000000e-01 9.99947028e-01 1.01855549e-05
 1.56452312e-01 1.10000000e-01 1.01855549e-05 1.67724206e-03
 1.67724206e-03 1.67724206e-03 1.94931438e-01 4.64822983e-01]",100.00422222222221,,,0.0871331691741943
8,"[0.00000000e+00 5.00190000e+00 0.00000000e+00 1.00000000e+00
 2.30000000e+01 1.24119699e+04 7.70000000e+01]","[4.37330865e-01 1.90000000e-01 9.99885361e-01 1.71916350e-05
 1.11652392e-02 1.90000000e-01 1.71916350e-05 1.03152525e-03
 1.03152525e-03 1.03152525e-03 9.42663308e-02 5.45499504e-01]",100.00422222222221,,,0.0961058139801025
9,"[1.00000000e+00 5.00190000e+00 1.00000000e+00 4.00000000e+00
 1.70000000e+01 3.63740466e+04 4.90000000e+01]","[3.37040453e-02 1.50000000e-01 9.99988549e-01 8.85649944e-06
 2.39524844e-02 2.00000000e-01 8.85649944e-06 1.90639957e-04
 1.90639957e-04 1.90639957e-04 6.81512635e-01 7.98506749e-01]",100.00422222222221,,,0.1070547103881836
