,custom_adaptation,custom_confidence,custom_score,score_diff,score_improvement[%],custom_time,speed-up
0,"[0.00000000e+00 6.36417576e+00 0.00000000e+00 4.00000000e+00
 9.00000000e+00 3.48046858e+04 6.60000000e+01]",[0.85 0.85 1.   0.86 0.87 0.85 0.89 0.79 0.83 0.78 0.73 0.95],289.63582424242423,-1.2572762544269835,-0.004322124699002935,0.8949599266052246,100.41368781059073
1,"[0.00000000e+00 6.36417576e+00 0.00000000e+00 1.00000000e+00
 1.30000000e+01 3.58976071e+04 3.30000000e+01]",[0.68 0.82 1.   0.8  0.91 0.94 0.8  0.92 0.83 0.92 0.9  0.85],292.63582424242423,-0.9924256412274985,-0.0033798711180574098,1.398827314376831,44.0231998496022
2,"[0.0000000e+00 5.0010000e+00 1.0000000e+00 4.0000000e+00 3.0000000e+00
 7.5010243e+03 4.0000000e+01]",[0.7  0.67 0.97 0.59 0.69 0.78 0.72 0.73 0.51 0.82 0.77 0.86],289.999,0.3491804611386442,0.0012055262513008256,1.1779015064239502,31.955701443403136
3,"[0.00000000e+00 5.90978384e+00 1.00000000e+00 3.00000000e+00
 2.00000000e+01 2.18943111e+04 3.80000000e+01]",[0.73 0.64 1.   0.81 0.81 0.96 0.79 0.77 0.78 0.78 0.79 0.93],290.0902161616161,-0.8883341018612896,-0.0030529195401410663,1.1898674964904785,130.5632238262388
4,"[1.0000000e+00 5.0010000e+00 0.0000000e+00 1.0000000e+00 1.4000000e+01
 8.5503855e+03 6.6000000e+01]",[0.93 0.6  1.   0.76 0.65 0.93 0.77 0.9  0.84 0.96 0.91 0.86],294.999,0.8065977072459987,0.0027417353438085887,1.8000938892364502,20.91152986414426
5,"[0.00000000e+00 5.45539192e+00 0.00000000e+00 4.00000000e+00
 4.00000000e+00 1.17059113e+04 9.10000000e+01]",[0.79 0.68 0.99 0.77 0.82 0.73 0.77 0.67 0.83 0.91 0.77 0.94],290.5446080808081,0.14714407394416185,0.0005066988943838845,1.0863757133483887,36.930663500556335
6,"[0.00000000e+00 5.45539192e+00 1.00000000e+00 4.00000000e+00
 1.00000000e+01 4.66915700e+03 2.70000000e+01]",[0.77 0.67 1.   0.59 0.67 0.89 0.69 0.65 0.68 0.81 0.83 0.82],289.5446080808081,-1.100523069283497,-0.003786483760896644,1.3073606491088867,29.832926899546052
7,"[0.00000000e+00 5.45539192e+00 1.00000000e+00 4.00000000e+00
 4.00000000e+00 2.74129488e+04 4.00000000e+01]",[0.55 0.77 0.86 0.58 0.9  0.88 0.59 0.86 0.56 0.85 0.92 0.95],289.5446080808081,-1.0269375191673475,-0.0035341984950622587,1.1275737285614014,32.596799120055095
8,"[0.00000000e+00 5.45539192e+00 1.00000000e+00 2.00000000e+00
 1.90000000e+01 2.74521651e+04 4.30000000e+01]",[0.81 0.7  1.   0.63 0.85 0.95 0.62 0.86 0.76 0.82 0.92 0.97],291.5446080808081,-0.4000919516644217,-0.0013704374548327823,1.1368343830108643,203.45545232831728
9,"[1.00000000e+00 5.53600000e+00 1.00000000e+00 4.00000000e+00
 8.00000000e+00 2.63974698e+04 8.80000000e+01]",[0.73 0.86 1.   0.82 0.9  0.92 0.85 0.93 0.87 0.89 0.97 0.99],290.464,0.22041690569045613,0.0007594204265967718,1.7765049934387207,21.583959608127657
10,"[0.00000000e+00 5.90978384e+00 1.00000000e+00 1.00000000e+00
 1.50000000e+01 8.43970250e+03 1.90000000e+01]",[0.75 0.68 1.   0.62 0.7  0.75 0.69 0.78 0.7  0.88 0.88 0.91],292.0902161616161,-2.371634074236283,-0.00805413017793883,1.4932091236114502,23.61807930514789
11,"[0.00000000e+00 5.00100000e+00 1.00000000e+00 1.00000000e+00
 8.00000000e+00 3.94523082e+04 7.60000000e+01]",[0.72 0.42 1.   0.62 0.48 0.95 0.42 0.68 0.53 0.85 0.88 0.84],292.999,0.23155365192928912,0.0007909132481006627,1.2336573600769043,32.43617806658789
12,"[0.00000000e+00 5.45539192e+00 1.00000000e+00 2.00000000e+00
 1.50000000e+01 2.72126602e+04 1.70000000e+01]",[0.7  0.74 1.   0.62 0.88 0.96 0.64 0.91 0.71 0.86 0.9  0.95],291.5446080808081,-1.3917921342871864,-0.00475117511263616,1.1867294311523438,292.20511123647515
13,"[0.00000000e+00 2.84198000e+01 0.00000000e+00 2.00000000e+00
 1.00000000e+00 2.68951332e+04 9.60000000e+01]",[0.96 0.7  1.   0.97 0.39 0.76 0.99 0.92 0.98 0.91 0.91 0.92],269.5802,-22.199944781081626,-0.07608449436385714,1.255429744720459,28.688654818565748
14,"[0.0000000e+00 5.0010000e+00 0.0000000e+00 1.0000000e+00 1.3000000e+01
 1.8128642e+03 4.6000000e+01]",[0.75 0.7  1.   0.64 0.75 0.74 0.55 0.86 0.8  0.93 0.82 0.72],293.999,0.01218253300686456,4.1439045164779645e-05,1.0409650802612305,33.7701661702691
15,"[0.00000000e+00 5.90978384e+00 0.00000000e+00 3.00000000e+00
 1.30000000e+01 2.33065579e+04 5.60000000e+01]",[0.95 0.97 1.   0.9  0.92 0.97 0.87 0.82 0.83 0.82 0.88 0.93],291.0902161616161,-0.24878382503243301,-0.0008539324465445211,1.3925514221191406,46.54813942785763
16,"[0.0000000e+00 3.0477800e+01 0.0000000e+00 1.0000000e+00 8.0000000e+00
 4.1131002e+03 5.0000000e+01]",[0.86 0.63 0.94 0.98 0.86 0.97 0.94 0.91 1.   0.81 0.95 0.83],268.5222,2.644869753986484,0.009947706905057356,1.2847037315368652,33.16372035829307
17,"[0.0000000e+00 3.0274100e+01 0.0000000e+00 2.0000000e+00 3.0000000e+00
 3.1984021e+03 5.2000000e+01]",[0.5  0.75 0.99 0.57 0.65 0.79 0.53 0.71 0.56 0.76 0.72 0.86],267.7259,-25.60635332431349,-0.08729470773881327,1.2608554363250732,30.184796151433765
18,"[0.00000000e+00 5.90978384e+00 0.00000000e+00 4.00000000e+00
 1.30000000e+01 3.91957183e+04 5.00000000e+01]",[0.74 0.82 1.   0.81 0.91 0.91 0.79 0.65 0.74 0.84 0.8  0.94],290.0902161616161,-1.3851952110789512,-0.0047523569983327725,1.1845331192016602,32.23157495573932
19,"[0.00000000e+00 5.00100000e+00 1.00000000e+00 2.00000000e+00
 2.10000000e+01 3.89625799e+04 5.30000000e+01]",[0.78 0.63 1.   0.69 0.56 0.87 0.56 0.66 0.74 0.89 0.9  0.97],291.999,0.7117472419334376,0.002443454820608271,1.199819564819336,31.78274833837002
20,"[0.00000000e+00 5.90978384e+00 1.00000000e+00 1.00000000e+00
 2.00000000e+01 1.18635339e+04 7.60000000e+01]",[0.66 0.77 1.   0.69 0.74 0.83 0.57 0.79 0.6  0.9  0.75 0.93],292.0902161616161,-0.32182025936964465,-0.0011005711779467238,1.1384704113006592,34.519332929990235
21,"[0.00000000e+00 5.90978384e+00 0.00000000e+00 4.00000000e+00
 6.00000000e+00 2.08386372e+04 3.00000000e+00]",[0.79 0.88 1.   0.72 0.76 0.75 0.77 0.61 0.53 0.84 0.8  0.86],290.0902161616161,-1.1462091373442718,-0.003935665451763678,1.1531345844268799,31.900004073111734
22,"[0.00000000e+00 5.45539192e+00 0.00000000e+00 3.00000000e+00
 0.00000000e+00 1.02603090e+04 1.00000000e+00]",[0.75 0.72 1.   0.53 0.66 0.67 0.71 0.56 0.65 0.82 0.71 0.84],291.5446080808081,14.84164644939517,0.05363746872057427,1.0723638534545898,38.46889315268285
23,"[1.00000000e+00 3.15388000e+01 0.00000000e+00 1.00000000e+00
 1.70000000e+01 2.80835969e+04 3.30000000e+01]",[0.87 0.56 1.   0.94 0.77 0.6  0.99 0.91 0.94 0.86 0.77 0.79],268.46119999999996,-25.9170999689523,-0.08804011699125155,1.613532304763794,213.38930085724058
24,"[1.0000000e+00 4.1764300e+01 0.0000000e+00 3.0000000e+00 0.0000000e+00
 7.0954166e+03 5.9000000e+01]",[0.87 0.82 1.   1.   0.72 0.87 0.99 0.88 0.37 0.87 0.62 0.93],256.2357,-35.2502761639509,-0.12093300894902684,1.5015604496002197,26.681986712926847
25,"[0.00000000e+00 5.45539192e+00 1.00000000e+00 2.00000000e+00
 7.00000000e+00 4.21855310e+03 3.00000000e+00]",[0.8  0.74 1.   0.69 0.76 0.81 0.73 0.81 0.63 0.83 0.84 0.86],291.5446080808081,-1.2702760143894807,-0.004338153841853542,1.1436560153961182,34.97738595046198
26,"[0.00000000e+00 6.36417576e+00 1.00000000e+00 1.00000000e+00
 2.10000000e+01 2.56051139e+04 7.30000000e+01]",[0.68 0.8  1.   0.7  0.82 0.96 0.64 0.68 0.54 0.82 0.82 0.88],291.63582424242423,-0.8183468818198207,-0.002798205539944788,1.2015106678009033,32.07757216438691
27,"[1.00000000e+00 5.45539192e+00 0.00000000e+00 2.00000000e+00
 7.00000000e+00 1.76675530e+04 5.80000000e+01]",[0.93 0.74 1.   0.83 0.78 0.82 0.88 0.9  0.85 0.98 0.96 0.93],293.5446080808081,0.5643083695806581,0.0019260966356333925,2.063920497894287,32.30204350151501
28,"[0.00000000e+00 6.36417576e+00 0.00000000e+00 4.00000000e+00
 6.00000000e+00 2.89384900e+04 8.60000000e+01]",[0.71 0.88 1.   0.89 0.97 0.89 0.83 0.89 0.71 0.83 0.84 0.97],289.63582424242423,-0.7089034186076333,-0.0024415921870475817,1.1834518909454346,36.90746827453479
29,"[0.00000000e+00 5.00100000e+00 0.00000000e+00 4.00000000e+00
 1.60000000e+01 3.77773316e+04 2.50000000e+01]",[0.71 0.83 1.   0.81 0.86 0.96 0.73 0.79 0.82 0.8  0.78 0.9 ],290.999,-0.27297171071120374,-0.000937171225600508,1.2397491931915283,31.094933253331565
30,"[0.0000000e+00 5.0010000e+00 1.0000000e+00 1.0000000e+00 2.0000000e+01
 9.9952584e+03 5.0000000e+01]",[0.84 0.65 1.   0.79 0.64 0.78 0.78 0.78 0.8  0.9  0.92 0.92],292.999,-1.4048158820733079,-0.004771731228633335,1.138216495513916,32.95357712756487
31,"[0.00000000e+00 6.36417576e+00 0.00000000e+00 1.00000000e+00
 7.00000000e+00 3.96802447e+04 9.40000000e+01]",[0.92 0.66 1.   0.77 0.85 0.95 0.72 0.74 0.85 0.88 0.89 0.94],292.63582424242423,0.3920065999369058,0.0013413683242273476,1.2049453258514404,31.059656222403778
32,"[0.00000000e+00 6.36417576e+00 0.00000000e+00 2.00000000e+00
 2.10000000e+01 2.31184017e+04 7.90000000e+01]",[0.91 0.88 1.   0.79 0.67 0.93 0.8  0.95 0.82 0.94 0.92 0.96],291.63582424242423,-0.010460432963157018,-3.586684800322366e-05,1.2205307483673096,31.362953596767667
33,"[0.00000000e+00 5.90978384e+00 0.00000000e+00 1.00000000e+00
 6.00000000e+00 3.49576500e+04 3.00000000e+01]",[0.81 0.59 1.   0.59 0.9  0.89 0.59 0.91 0.83 0.95 0.91 0.94],293.0902161616161,-0.10694651183661108,-0.00036475970934180685,1.174494743347168,35.971571933511264
34,"[0.00000000e+00 5.90978384e+00 0.00000000e+00 4.00000000e+00
 1.00000000e+01 2.31761450e+04 4.60000000e+01]",[0.94 0.93 1.   0.91 0.95 0.97 0.92 0.84 0.73 0.91 0.88 0.97],290.0902161616161,-0.3455336075946889,-0.0011897075613772083,1.450195550918579,58.14868835676288
35,"[0.00000000e+00 6.36417576e+00 0.00000000e+00 1.00000000e+00
 1.10000000e+01 2.82071354e+04 5.40000000e+01]",[0.85 0.88 1.   0.78 0.86 0.93 0.83 0.82 0.75 0.9  0.79 0.91],292.63582424242423,-0.47758388949898745,-0.0016293484919121767,1.1304898262023926,32.6779346206295
36,"[0.00000000e+00 5.90978384e+00 0.00000000e+00 3.00000000e+00
 1.80000000e+01 3.74326688e+04 5.00000000e+01]",[0.69 0.84 1.   0.65 0.81 0.77 0.86 0.7  0.77 0.77 0.71 1.  ],291.0902161616161,-0.4792969906145004,-0.0016438515310901378,1.151559591293335,37.62245374784342
37,"[1.00000000e+00 5.00100000e+00 0.00000000e+00 1.00000000e+00
 2.20000000e+01 2.01392535e+04 6.00000000e+01]",[0.82 0.68 1.   0.65 0.73 0.91 0.62 0.94 0.68 0.86 0.96 0.86],294.999,2.448635094315705,0.008369960827446322,1.4244441986083984,26.982900140462416
38,"[0.0000000e+00 5.0010000e+00 0.0000000e+00 2.0000000e+00 1.1000000e+01
 5.6290984e+03 2.4000000e+01]",[0.61 0.72 1.   0.5  0.75 0.85 0.62 0.92 0.68 0.95 0.91 0.86],292.999,0.22249697074244068,0.0007599550115543468,1.1407911777496338,41.44306071799909
39,"[1.00000000e+00 4.53747000e+01 0.00000000e+00 3.00000000e+00
 3.00000000e+00 1.40561816e+04 4.00000000e+00]",[0.91 0.89 1.   0.97 0.91 0.88 0.91 0.85 0.84 0.86 0.79 0.91],252.6253,-0.17269842899204946,-0.0006831479286437404,1.6152009963989258,64.88922148529133
40,"[0.00000000e+00 6.36417576e+00 0.00000000e+00 4.00000000e+00
 2.00000000e+01 2.84505580e+04 8.10000000e+01]",[0.88 0.85 1.   0.87 0.86 0.91 0.9  0.81 0.89 0.74 0.74 0.93],289.63582424242423,0.2973965458036787,0.0010278501482544424,1.225811243057251,37.886907229026974
41,"[0.00000000e+00 5.00100000e+00 1.00000000e+00 3.00000000e+00
 1.70000000e+01 2.88310113e+04 1.40000000e+01]",[0.66 0.72 1.   0.73 0.73 0.9  0.64 0.96 0.7  0.86 0.89 0.99],290.999,0.5761297160341883,0.0019837615249476315,1.19277024269104,31.544037477905054
42,"[0.00000000e+00 1.22712707e+01 0.00000000e+00 2.00000000e+00
 6.00000000e+00 3.79929932e+04 3.40000000e+01]",[0.43 0.64 1.   0.59 0.62 0.76 0.4  0.64 0.56 0.81 0.63 0.9 ],285.7287292929293,-5.697529840547077,-0.01955050261252383,1.2930433750152588,29.075892744371306
